bay,species,year,pred_total,obs_total,pred_mean,obs_mean,pred_median,obs_median,n,month
AP,Lutjanus griseus_SA,,0.00022939688478433638,0.0,1.6622962665531622e-07,0.0,1.9820818319971067e-09,0.0,1380,6.0
AP,Lutjanus griseus_SA,,0.00015550022380133934,0.0,1.1268132159517343e-07,0.0,1.5802475439308239e-09,0.0,1380,7.0
AP,Lutjanus griseus_SA,,0.0008358279593672194,0.0,6.05672434324072e-07,0.0,2.769073637054475e-09,0.0,1380,8.0
AP,Lutjanus griseus_SA,,0.0008903745559613154,0.0,6.45198953595156e-07,0.0,1.555244766304753e-09,0.0,1380,9.0
AP,Lutjanus griseus_SA,,0.00032913254269502937,0.0,2.3850184253262997e-07,0.0,1.0336230205076902e-09,0.0,1380,10.0
AP,Lutjanus griseus_SA,,3.4690025871075676e-05,0.0,2.5137699906576577e-08,0.0,6.014038156365586e-10,0.0,1380,11.0
AP,Lutjanus griseus_SA,,4.511856695816261e-05,0.0,3.269461373779899e-08,0.0,5.648118917012113e-10,0.0,1380,12.0
AP,Mycteroperca microlepis_SA,2010.0,1.1438210894173318e-05,0.0,6.9071321824718106e-09,0.0,2.1645067682651842e-10,0.0,1656,
AP,Mycteroperca microlepis_SA,2011.0,1.244203940514808e-05,0.0,7.513308819533865e-09,0.0,0.0,0.0,1656,
AP,Mycteroperca microlepis_SA,2012.0,1.042006971425827e-07,0.0,6.292312629383014e-11,0.0,2.0228195407221393e-14,0.0,1656,
AP,Mycteroperca microlepis_SA,2013.0,2.599855914982367e-07,0.0,1.5699613013178546e-10,0.0,8.186912519442258e-13,0.0,1656,
AP,Mycteroperca microlepis_SA,2014.0,1.0622595931008501e-07,0.0,6.414611069449577e-11,0.0,6.562423401999112e-13,0.0,1656,
AP,Mycteroperca microlepis_SA,2015.0,5.238741730279051e-07,0.0,3.16349138301875e-10,0.0,1.989545195257847e-10,0.0,1656,
AP,Mycteroperca microlepis_SA,2016.0,0.00016654673470249757,0.0,1.0057169969957583e-07,0.0,0.0,0.0,1656,
AP,Mycteroperca microlepis_SA,2017.0,3.1246056893310884e-10,0.0,1.8868391843786766e-13,0.0,0.0,0.0,1656,
AP,Mycteroperca microlepis_SA,2018.0,6.157180610413166e-10,0.0,3.718104233341284e-13,0.0,0.0,0.0,1656,
AP,Mycteroperca microlepis_SA,2019.0,1.9983918237132084e-09,0.0,1.2067583476529035e-12,0.0,0.0,0.0,1656,
AP,Mycteroperca microlepis_SA,,1.902649454787336e-07,0.0,1.3787314889763305e-10,0.0,0.0,0.0,1380,1.0
AP,Mycteroperca microlepis_SA,,4.334907449143578e-07,0.0,3.1412372819881e-10,0.0,0.0,0.0,1380,2.0
AP,Mycteroperca microlepis_SA,,7.766482634791525e-07,0.0,5.627885967240236e-10,0.0,0.0,0.0,1380,3.0
AP,Mycteroperca microlepis_SA,,5.149968630493152e-07,0.0,3.731861326444313e-10,0.0,0.0,0.0,1380,4.0
AP,Mycteroperca microlepis_SA,,3.0049966737174564e-07,0.0,2.1775338215343887e-10,0.0,0.0,0.0,1380,5.0
AP,Mycteroperca microlepis_SA,,6.294432672658142e-05,0.0,4.561183096129088e-08,0.0,0.0,0.0,1380,6.0
AP,Mycteroperca microlepis_SA,,8.117727397461941e-05,0.0,5.882411157581117e-08,0.0,0.0,0.0,1380,7.0
AP,Mycteroperca microlepis_SA,,2.2111432611452695e-06,0.0,1.6022777254675867e-09,0.0,0.0,0.0,1380,8.0
AP,Mycteroperca microlepis_SA,,2.510064970292516e-05,0.0,1.818887659632258e-08,0.0,0.0,0.0,1380,9.0
AP,Mycteroperca microlepis_SA,,1.4344321912728194e-05,0.0,1.0394436168643618e-08,0.0,0.0,0.0,1380,10.0
AP,Mycteroperca microlepis_SA,,2.8352021823991842e-06,0.0,2.0544943350718725e-09,0.0,0.0,0.0,1380,11.0
AP,Mycteroperca microlepis_SA,,5.953797485595388e-07,0.0,4.314346004054629e-10,0.0,0.0,0.0,1380,12.0
AP,Sciaenops ocellatus_R,2010.0,7.354496739283932e-05,0.0,4.4411212193743555e-08,0.0,0.0,0.0,1656,
AP,Sciaenops ocellatus_R,2011.0,3.059022775047365e-06,0.0,1.8472359752701478e-09,0.0,0.0,0.0,1656,
AP,Sciaenops ocellatus_R,2012.0,0.000116823078059274,0.0,7.054533699231522e-08,0.0,0.0,0.0,1656,
AP,Sciaenops ocellatus_R,2013.0,7.44944747462991e-08,0.0,4.4984586199455974e-11,0.0,2.1930993533789828e-13,0.0,1656,
AP,Sciaenops ocellatus_R,2014.0,0.00021580140720606715,0.0,1.303148594239536e-07,0.0,8.535721018887443e-09,0.0,1656,
AP,Sciaenops ocellatus_R,2015.0,0.0009673081104804742,0.0,5.841232551210593e-07,0.0,6.650872214075676e-11,0.0,1656,
AP,Sciaenops ocellatus_R,2016.0,6.267636808226715e-06,0.0,3.7848048358856976e-09,0.0,2.6540180053657987e-09,0.0,1656,
AP,Sciaenops ocellatus_R,2017.0,0.00010846822112787777,0.0,6.550013353132716e-08,0.0,1.603797650240324e-09,0.0,1656,
AP,Sciaenops ocellatus_R,2018.0,7.950267243081615e-08,0.0,4.800886016353632e-11,0.0,0.0,0.0,1656,
AP,Sciaenops ocellatus_R,2019.0,0.00013386470475880842,0.0,8.083617437126112e-08,0.0,6.500606442028101e-10,0.0,1656,
AP,Sciaenops ocellatus_R,,0.000542417810088284,0.0,3.930563841219449e-07,0.0,3.6363498323588317e-10,0.0,1380,1.0
AP,Sciaenops ocellatus_R,,1.3323561873216361e-05,0.0,9.654754980591566e-09,0.0,2.8990180048205083e-11,0.0,1380,2.0
AP,Sciaenops ocellatus_R,,6.2219652386411745e-06,0.0,4.50867046278346e-09,0.0,2.5179264055708028e-11,0.0,1380,3.0
AP,Sciaenops ocellatus_R,,2.5988059267742403e-06,0.0,1.8831927005610435e-09,0.0,7.38785985512913e-12,0.0,1380,4.0
AP,Sciaenops ocellatus_R,,2.063078896157156e-05,0.0,1.494984707360258e-08,0.0,1.7455997584903127e-11,0.0,1380,5.0
AP,Sciaenops ocellatus_R,,5.2600675146774065e-06,0.0,3.811643126577831e-09,0.0,1.0957311447068463e-11,0.0,1380,6.0
AP,Sciaenops ocellatus_R,,0.00011290946744447443,0.0,8.1818454669909e-08,0.0,4.697386403462733e-11,0.0,1380,7.0
AP,Sciaenops ocellatus_R,,2.910591304894089e-05,0.0,2.109124133981224e-08,0.0,3.6208131978798797e-11,0.0,1380,8.0
AP,Sciaenops ocellatus_R,,8.579726473608433e-06,0.0,6.217193096817705e-09,0.0,5.084301382685119e-11,0.0,1380,9.0
AP,Sciaenops ocellatus_R,,2.24313941041277e-05,0.0,1.6254633408788186e-08,0.0,1.2796438908502236e-10,0.0,1380,10.0
AP,Sciaenops ocellatus_R,,0.0001519527858389664,0.0,1.101107143760626e-07,0.0,1.1228076454705692e-10,0.0,1380,11.0
AP,Sciaenops ocellatus_R,,0.0007098588592425095,0.0,5.143904777119634e-07,0.0,1.0969975622332484e-10,0.0,1380,12.0
AP,Sciaenops ocellatus_SA,2010.0,72.06098211407374,257.00000727718026,0.04351508581767738,0.15519324110940838,0.00050010395352725,0.0,1656,
AP,Sciaenops ocellatus_SA,2011.0,111.54066503301644,229.0000060200241,0.06735547405375389,0.13828502778986962,0.00047233220539055,0.0,1656,
AP,Sciaenops ocellatus_SA,2012.0,86.89471133018365,318.00000737577307,0.052472651769434574,0.19202898996121562,0.00042841907998075,0.0,1656,
AP,Sciaenops ocellatus_SA,2013.0,92.21059643709769,327.0000101613809,0.055682727317087975,0.1974637742520416,0.0006078334408811501,0.0,1656,
AP,Sciaenops ocellatus_SA,2014.0,87.25765311630337,289.00000724582003,0.05269181951467595,0.17451691258805557,0.0004347439971752,0.0,1656,
AP,Sciaenops ocellatus_SA,2015.0,69.82240695610552,215.00000369041177,0.0421632892247014,0.12983092010290567,0.0014436307828873001,0.0,1656,
AP,Sciaenops ocellatus_SA,2016.0,93.58619421993454,250.0000047746967,0.056513402306723755,0.1509661864581502,0.00114946695975955,0.0,1656,
AP,Sciaenops ocellatus_SA,2017.0,99.21653153493926,197.00000550518268,0.05991336445346574,0.11896135598139052,0.0004691250069299,0.0,1656,
AP,Sciaenops ocellatus_SA,2018.0,43.983359649728826,295.00000855638865,0.02655999978848359,0.17814010178525885,0.00030759541550645,0.0,1656,
AP,Sciaenops ocellatus_SA,2019.0,50.583293719349804,369.00001217050743,0.030545467221829593,0.22282609430586198,0.0017648881184867998,0.0,1656,
AP,Sciaenops ocellatus_SA,,53.500158585722204,248.0000086678467,0.03876823085921899,0.17971015120858458,9.641030555940235e-05,0.0,1380,1.0
AP,Sciaenops ocellatus_SA,,42.05908341945414,212.00000686836518,0.030477596680763868,0.1536231933828733,6.903957910253666e-05,0.0,1380,2.0
AP,Sciaenops ocellatus_SA,,54.7938671274068,280.00000991114973,0.039705700816961446,0.20289855790663025,0.00038487081474155,0.0,1380,3.0
AP,Sciaenops ocellatus_SA,,54.9340847049149,266.00000971131715,0.03980730775718471,0.19275363022559214,0.0014312632847577,0.0,1380,4.0
AP,Sciaenops ocellatus_SA,,70.32701814376392,298.0000101727875,0.050961607350553564,0.2159420363570924,0.0009071647655218499,0.0,1380,5.0
AP,Sciaenops ocellatus_SA,,48.18259830001597,186.0000038362,0.0349149263043594,0.13478261147550724,0.0003579665935831,0.0,1380,6.0
AP,Sciaenops ocellatus_SA,,61.54898646623953,155.00000192510686,0.04460071483060836,0.11231884197471512,0.0006720971432514001,0.0,1380,7.0
AP,Sciaenops ocellatus_SA,,30.099364629666354,179.00000181559818,0.021811133789613302,0.12971014624318708,0.0007778828148729501,0.0,1380,8.0
AP,Sciaenops ocellatus_SA,,57.37079669498857,222.0000039748066,0.04157304108332505,0.16086956809768593,0.0016832943074405,0.0,1380,9.0
AP,Sciaenops ocellatus_SA,,176.2846680246198,246.00000515351138,0.1277425130613187,0.17826087329964593,0.0025333276716992,0.0,1380,10.0
AP,Sciaenops ocellatus_SA,,101.57751513379566,256.0000057438399,0.07360689502448961,0.1855072505390144,0.0012671168078668,0.0,1380,11.0
AP,Sciaenops ocellatus_SA,,56.478252880144986,198.0000049968366,0.040926270203003615,0.1434782644904613,0.0018323418335057001,0.0,1380,12.0
CH,Archosargus probatocephalus_A,2010.0,75.1328831670929,397.00000759100476,0.035174570771110907,0.18586142677481496,1.0115577424585354e-05,0.0,2136,
CH,Archosargus probatocephalus_A,2011.0,91.50926148799273,232.00000494088414,0.042841414554303715,0.10861423452288584,8.322393478010781e-05,0.0,2136,
CH,Archosargus probatocephalus_A,2012.0,55.88563582094862,221.00000308664016,0.026017521331912766,0.10288640739601497,5.113993211125489e-05,0.0,2148,
CH,Archosargus probatocephalus_A,2013.0,123.41569260093065,366.0000008614646,0.05745609525182992,0.17039106185356825,0.0001858389587141,0.0,2148,
CH,Archosargus probatocephalus_A,2014.0,59.182991744718,271.00000594508936,0.02755260323310894,0.12616387613830976,1.2172328297310742e-05,0.0,2148,
CH,Archosargus probatocephalus_A,2015.0,84.6982078914358,342.00000753635936,0.03943119548018426,0.15921788060351927,0.00014970495249135002,0.0,2148,
CH,Archosargus probatocephalus_A,2016.0,147.61066686902012,486.0000114884904,0.0668526570964765,0.22010870085529455,0.0001409781398251,0.0,2208,
CH,Archosargus probatocephalus_A,2017.0,116.48900327769942,454.0000108624407,0.052757700759827636,0.20561594694856916,3.341839874337893e-05,0.0,2208,
CH,Archosargus probatocephalus_A,2018.0,57.29984299698103,487.0000153517446,0.02595101585008199,0.22056160115568144,6.471917913586367e-06,0.0,2208,
CH,Archosargus probatocephalus_A,2019.0,47.05028848305683,305.0000078050052,0.02130900746515255,0.13813406150589005,0.00016757784032955,0.0,2208,
CH,Archosargus probatocephalus_A,,47.26271997314499,343.0000087802282,0.02614088494089878,0.18971239423685188,7.90311105447472e-06,0.0,1808,1.0
CH,Archosargus probatocephalus_A,,190.03579533759267,434.00000789523153,0.10510829388141188,0.24004425215444222,1.0998347079294035e-05,0.0,1808,2.0
CH,Archosargus probatocephalus_A,,71.96789628999818,233.00000505142182,0.039805252372786606,0.1288716842098572,1.6962602785497438e-05,0.0,1808,3.0
CH,Archosargus probatocephalus_A,,48.99020715674957,287.00000816462205,0.02709635351590131,0.15873894256892812,1.112718155127368e-05,0.0,1808,4.0
CH,Archosargus probatocephalus_A,,46.86353472667038,279.00000789190506,0.02592009664085751,0.15431416365702713,0.0001271279834327,0.0,1808,5.0
CH,Archosargus probatocephalus_A,,32.68884135838835,202.00000405628816,0.018080111370790016,0.11172566596033637,3.602882134146057e-05,0.0,1808,6.0
CH,Archosargus probatocephalus_A,,75.18071152468944,205.0000051603223,0.04158225194949637,0.11338495860637296,0.00012101039828845,0.0,1808,7.0
CH,Archosargus probatocephalus_A,,35.28611867724391,245.0000053499938,0.019516658560422517,0.1355088525165895,6.455576294683851e-05,0.0,1808,8.0
CH,Archosargus probatocephalus_A,,47.14231142308222,342.0000026146325,0.026074287291527776,0.1891592934815445,0.000199172682187,0.0,1808,9.0
CH,Archosargus probatocephalus_A,,92.43967141351351,375.00000497312635,0.05112813684375747,0.20741150717540174,0.00023898283689045,0.0,1808,10.0
CH,Archosargus probatocephalus_A,,75.21000872337825,321.00000831104944,0.04159845615231098,0.17754425238443,0.0002180088195018,0.0,1808,11.0
CH,Archosargus probatocephalus_A,,95.20665773542467,295.00000722030194,0.05265854963242515,0.16316372080768912,4.119261029700283e-05,0.0,1808,12.0
CH,Archosargus probatocephalus_R,2010.0,17.96903737105047,7.000000078548807,0.008412470679330744,0.0032771535948262205,0.0,0.0,2136,
CH,Archosargus probatocephalus_R,2011.0,7.981825666243248,41.25000085649857,0.003736809768840472,0.019311798153791467,9.555579660869284e-10,0.0,2136,
CH,Archosargus probatocephalus_R,2012.0,0.9521064050021726,44.25000104583671,0.00044325251629523865,0.020600559146106475,1.7672266428014891e-09,0.0,2148,
CH,Archosargus probatocephalus_R,2013.0,8.328092114821573,78.50000269183327,0.003877137856062185,0.03654562508930786,7.397767398664712e-10,0.0,2148,
CH,Archosargus probatocephalus_R,2014.0,16.01900697802946,150.75000345668167,0.007457638257928054,0.07018156585506595,2.5819227311707493e-10,0.0,2148,
CH,Archosargus probatocephalus_R,2015.0,19.898729935072236,11.00000009378604,0.009263840751895827,0.005121042874202067,2.2630513999213897e-12,0.0,2148,
CH,Archosargus probatocephalus_R,2016.0,11.32041574630779,123.50000253501824,0.005126999885103165,0.05593297216259884,1.1792890219908259e-08,0.0,2208,
CH,Archosargus probatocephalus_R,2017.0,8.556682139046206,66.50000140346133,0.0038753089397854192,0.030117754258814005,3.9408870264323603e-11,0.0,2208,
CH,Archosargus probatocephalus_R,2018.0,7.767278714279705,44.00000088719589,0.0035177892727716055,0.01992753663369379,3.272388870295684e-13,0.0,2208,
CH,Archosargus probatocephalus_R,2019.0,2.033867824637447,4.00000006712088,0.0009211357901437713,0.0018115942332975002,2.1015931217505113e-08,0.0,2208,
CH,Archosargus probatocephalus_R,,0.01837480019471649,1.0000000038093086,1.0163053205042306e-05,0.0005530973472396618,1.44748560360064e-10,0.0,1808,1.0
CH,Archosargus probatocephalus_R,,0.00016522063685726074,0.0,9.1383095606892e-08,0.0,1.619923084561492e-10,0.0,1808,2.0
CH,Archosargus probatocephalus_R,,0.3253700692856929,7.000000026665161,0.00017996132150757351,0.003871681430677633,3.280449245579575e-10,0.0,1808,3.0
CH,Archosargus probatocephalus_R,,5.631771601732911,43.250001138176074,0.003114917921312451,0.023921460806513316,7.250867906094527e-09,0.0,1808,4.0
CH,Archosargus probatocephalus_R,,35.27980164226142,184.50000565875663,0.01951316462514459,0.10204646330683442,4.722794074041303e-05,0.0,1808,5.0
CH,Archosargus probatocephalus_R,,41.743052838291,204.75000388833644,0.02308797170259458,0.11324668356655776,1.036580670188414e-05,0.0,1808,6.0
CH,Archosargus probatocephalus_R,,17.25490467859327,103.25000168007972,0.00954364196824849,0.057107301814203384,1.4099927447830396e-08,0.0,1808,7.0
CH,Archosargus probatocephalus_R,,0.5053872676369708,22.00000064922788,0.0002795283559938998,0.01216814195200657,6.861008705616456e-10,0.0,1808,8.0
CH,Archosargus probatocephalus_R,,0.0677006480872202,5.00000007093019,3.744504872080763e-05,0.0027654867648950164,2.2725966247749696e-10,0.0,1808,9.0
CH,Archosargus probatocephalus_R,,0.00010267193303239673,0.0,5.6787573579865446e-08,0.0,1.0982813269944101e-10,0.0,1808,10.0
CH,Archosargus probatocephalus_R,,0.0003568346775580669,0.0,1.973643128086653e-07,0.0,8.985626825941395e-11,0.0,1808,11.0
CH,Archosargus probatocephalus_R,,5.462115965788936e-05,0.0,3.021081839485031e-08,0.0,1.0448916384908635e-10,0.0,1808,12.0
CH,Callinectes sapidus_R,2010.0,14.803247021029435,192.00000210663836,0.006930359092242245,0.08988764143569211,3.8640982893412e-05,0.0,2136,
CH,Callinectes sapidus_R,2011.0,9.670579483528375,326.0000012871853,0.0045274248518391265,0.15262172344905678,4.614378440237488e-06,0.0,2136,
CH,Callinectes sapidus_R,2012.0,50.92599414077905,161.0000036357034,0.023708563380250958,0.07495344675777625,1.0622818990668748e-05,0.0,2148,
CH,Callinectes sapidus_R,2013.0,59.557306347878,290.00000104413573,0.027726865152643387,0.13500931147306133,5.4571041800954845e-06,0.0,2148,
CH,Callinectes sapidus_R,2014.0,71.2819951528994,224.00000114733803,0.03318528638403138,0.10428305453786686,8.824068117974093e-06,0.0,2148,
CH,Callinectes sapidus_R,2015.0,42.75506481469043,201.0000032429423,0.019904592558049546,0.09357542050416309,1.0001806003856473e-05,0.0,2148,
CH,Callinectes sapidus_R,2016.0,74.88401290859912,335.00000465448824,0.0339148609187496,0.1517210166007646,0.0001336033965344,0.0,2208,
CH,Callinectes sapidus_R,2017.0,64.71603381360111,542.0000047287022,0.02930979792282659,0.24547101663437598,0.00025682515115475,0.0,2208,
CH,Callinectes sapidus_R,2018.0,100.56502153466141,635.0000031387447,0.045545752506640134,0.28759058113167785,0.00012037452324870001,0.0,2208,
CH,Callinectes sapidus_R,2019.0,108.36366617155645,414.0000037740058,0.04907774736030636,0.18750000170924175,0.00164808385306965,0.0,2208,
CH,Callinectes sapidus_R,,164.2903185330154,650.0000030979236,0.09086853901162356,0.3595132760497365,0.0029341165209188502,0.0,1808,1.0
CH,Callinectes sapidus_R,,83.57422407818196,390.00000276657397,0.046224681459171434,0.21570796613195464,0.00215974345337595,0.0,1808,2.0
CH,Callinectes sapidus_R,,93.99028703834324,475.00000194196895,0.05198577822917214,0.26272124001215097,0.00098179717315355,0.0,1808,3.0
CH,Callinectes sapidus_R,,14.727412251003683,213.0000010941,0.008145692616705577,0.11780973511841815,9.22089493542444e-05,0.0,1808,4.0
CH,Callinectes sapidus_R,,1.6626821032005727,83.00000104951705,0.0009196250570799628,0.04590708022650279,1.1215223366889404e-05,0.0,1808,5.0
CH,Callinectes sapidus_R,,0.8351789195330745,28.000000262311584,0.00046193524310457663,0.015486725808800655,4.6422978812188376e-06,0.0,1808,6.0
CH,Callinectes sapidus_R,,0.7887169704297309,43.00000038657209,0.0004362372624058246,0.023783186054519963,2.6093523501913296e-06,0.0,1808,7.0
CH,Callinectes sapidus_R,,0.9315019760070049,65.00000067728244,0.0005152112699153788,0.03595132780823144,2.8890773364764755e-06,0.0,1808,8.0
CH,Callinectes sapidus_R,,3.7925482707954603,114.00000140879499,0.0020976483798647457,0.0630530981243335,8.28734528113273e-06,0.0,1808,9.0
CH,Callinectes sapidus_R,,9.629094772892902,208.0000015002191,0.00532582675491864,0.11504424861737782,2.8139481401012745e-05,0.0,1808,10.0
CH,Callinectes sapidus_R,,85.42378620206411,525.0000086465009,0.04724766935954873,0.29037611097704696,0.000397109935875,0.0,1808,11.0
CH,Callinectes sapidus_R,,137.87717027375567,526.0000059281192,0.07625949683282947,0.29092920681865,0.0011753641883842,0.0,1808,12.0
CH,Centropomus undecimalis_A,2010.0,75.2083067333872,112.0000034896157,0.035209881429488395,0.052434458562554166,0.00035716811544255,0.0,2136,
CH,Centropomus undecimalis_A,2011.0,52.35257314045796,357.0000065850148,0.02450963162006459,0.16713483454354625,2.231913367722882e-05,0.0,2136,
CH,Centropomus undecimalis_A,2012.0,46.412764821002284,555.0000047712294,0.021607432412012236,0.2583798904893992,4.8065614464576356e-05,0.0,2148,
CH,Centropomus undecimalis_A,2013.0,84.72333361613211,635.0000008188632,0.039442892744940464,0.2956238365078507,0.000169423277839,0.0,2148,
CH,Centropomus undecimalis_A,2014.0,173.03840489455825,596.0000050639285,0.08055791661757833,0.27746741390313245,0.00024216974270524998,0.0,2148,
CH,Centropomus undecimalis_A,2015.0,243.64005911324372,704.0000074473389,0.1134264707231116,0.32774674462166614,0.0007069893763400001,0.0,2148,
CH,Centropomus undecimalis_A,2016.0,199.1917825931082,795.9999804704944,0.09021366965267581,0.3605072375319268,0.00158481521066275,0.0,2208,
CH,Centropomus undecimalis_A,2017.0,244.78892051098,1001.9999787225901,0.11086454733287138,0.4538043381895788,0.0004806825018022,0.0,2208,
CH,Centropomus undecimalis_A,2018.0,161.9240838912487,777.00000551513,0.07333518292176118,0.3519021764108379,0.00019968862034145,0.0,2208,
CH,Centropomus undecimalis_A,2019.0,71.12943155891548,764.9999965070847,0.03221441646690013,0.34646738972241153,0.0002218204244854,0.0,2208,
CH,Centropomus undecimalis_A,,25.852004054190694,264.00000261394007,0.01429867480873379,0.14601770056080757,8.018879725568695e-06,0.0,1808,1.0
CH,Centropomus undecimalis_A,,66.32410646312914,454.99998608675423,0.03668368720305815,0.25165928434001894,6.078705882828217e-05,0.0,1808,2.0
CH,Centropomus undecimalis_A,,81.8739953729426,527.99999597016,0.04528428947618507,0.29203539600119466,0.00021103831386420002,0.0,1808,3.0
CH,Centropomus undecimalis_A,,86.74292940221446,495.00000433913294,0.0479772839614018,0.2737831882406709,0.00034404227335465003,0.0,1808,4.0
CH,Centropomus undecimalis_A,,97.40181078083975,460.00000684314955,0.05387268295400429,0.25442478254598977,0.0004992790636606,0.0,1808,5.0
CH,Centropomus undecimalis_A,,70.86879862733237,443.99999655525346,0.03919734437352454,0.2455752193336579,0.00027553022664500004,0.0,1808,6.0
CH,Centropomus undecimalis_A,,100.75461648283255,395.00000107513597,0.05572711088652243,0.21847345192208847,0.0003962786722695,0.0,1808,7.0
CH,Centropomus undecimalis_A,,102.19723291414236,606.999997757069,0.056525018204724754,0.335730087255016,0.00038547460280819997,0.0,1808,8.0
CH,Centropomus undecimalis_A,,135.8211913526766,721.000002942802,0.07512234034993175,0.39878318746836394,0.00067035382380705,0.0,1808,9.0
CH,Centropomus undecimalis_A,,131.09574653996134,644.9999916196357,0.07250870936944764,0.3567477829754622,0.0009667522681411,0.0,1808,10.0
CH,Centropomus undecimalis_A,,87.12161851554578,586.0000050409544,0.04818673590461603,0.32411504703592614,0.0005694436258636,0.0,1808,11.0
CH,Centropomus undecimalis_A,,366.35561036722623,698.9999985473025,0.20263031546859858,0.38661504344430453,0.00011705756696755,0.0,1808,12.0
CH,Centropomus undecimalis_SA,2010.0,0.007202233602981256,4.000000019046543,3.3718322111335467e-06,0.0018726591849468834,6.76683925907029e-12,0.0,2136,
CH,Centropomus undecimalis_SA,2011.0,0.021981235359048824,1.0000000038093086,1.0290840523899262e-05,0.00046816479579087485,2.810198341390846e-11,0.0,2136,
CH,Centropomus undecimalis_SA,2012.0,0.04304189815096779,1.0000000038093086,2.003812763080437e-05,0.0004655493500043336,1.7743626012922675e-09,0.0,2148,
CH,Centropomus undecimalis_SA,2013.0,0.042178936401722794,3.000000011427926,1.9636376350895157e-05,0.001396648050013001,2.124426190519557e-10,0.0,2148,
CH,Centropomus undecimalis_SA,2014.0,0.054153476617055316,0.0,2.521111574350806e-05,0.0,2.7165443505783315e-10,0.0,2148,
CH,Centropomus undecimalis_SA,2015.0,0.036922241998015935,0.0,1.718912569740034e-05,0.0,4.124249899928323e-11,0.0,2148,
CH,Centropomus undecimalis_SA,2016.0,0.012385230417906096,145.00000381578886,5.60925290666037e-06,0.06567029158323771,9.129781132488635e-12,0.0,2208,
CH,Centropomus undecimalis_SA,2017.0,0.38140202788993993,201.00000670756188,0.00017273642567479163,0.09103261173349723,6.498953111777617e-11,0.0,2208,
CH,Centropomus undecimalis_SA,2018.0,25.45924434745501,128.0000045506597,0.011530454867506798,0.0579710165537408,2.451071736686572e-06,0.0,2208,
CH,Centropomus undecimalis_SA,2019.0,0.2797849420348629,98.0000019694937,0.00012671419476216619,0.04438405886299533,1.038441643785859e-08,0.0,2208,
CH,Centropomus undecimalis_SA,,4.814076789585045,97.00000414101606,0.002662653091584649,0.0536504447682611,2.3282709787908473e-10,0.0,1808,1.0
CH,Centropomus undecimalis_SA,,3.1370300459692504,82.00000273425236,0.0017350829900272403,0.04535398381319268,2.4650291530203816e-10,0.0,1808,2.0
CH,Centropomus undecimalis_SA,,5.245755946730184,52.00000111627328,0.0029014136873507655,0.028761062564310443,2.3030909124255317e-10,0.0,1808,3.0
CH,Centropomus undecimalis_SA,,0.5913270706946185,37.00000022797055,0.0003270614329063156,0.02046460189600141,1.4870603359806722e-10,0.0,1808,4.0
CH,Centropomus undecimalis_SA,,3.47985533476458,38.00000101869414,0.0019246987471043032,0.021017699678481272,1.3899545403539548e-10,0.0,1808,5.0
CH,Centropomus undecimalis_SA,,1.161881459430212,30.000000936336026,0.0006426335505698075,0.01659292087186727,1.0734325581185367e-10,0.0,1808,6.0
CH,Centropomus undecimalis_SA,,0.8099041670795389,37.00000027302305,0.0004479558446236388,0.02046460192091983,9.392859753876159e-11,0.0,1808,7.0
CH,Centropomus undecimalis_SA,,2.0925447003563624,31.000000618712363,0.001157380918338696,0.01714601804132321,1.0615794354684738e-10,0.0,1808,8.0
CH,Centropomus undecimalis_SA,,0.793631706278967,26.0000007682324,0.0004389555897560658,0.01438053139835863,1.642883676322704e-10,0.0,1808,9.0
CH,Centropomus undecimalis_SA,,1.5279300708913106,29.000000544585664,0.0008450940657584682,0.016039823310058442,1.8881757962718737e-10,0.0,1808,10.0
CH,Centropomus undecimalis_SA,,0.9558005113940519,54.00000108724548,0.0005286507253285686,0.02986725723852073,2.2144723554884393e-10,0.0,1808,11.0
CH,Centropomus undecimalis_SA,,1.7285587667533873,68.00000361525586,0.0009560612647972275,0.03761062146861497,2.347942534841607e-10,0.0,1808,12.0
CH,Cynoscion nebulosus_A,2010.0,1.7742369448517166,50.00000073299162,0.0008306352738069834,0.023408240043535405,9.678609558250173e-07,0.0,2136,
CH,Cynoscion nebulosus_A,2011.0,1.271360160085807,52.000001335936034,0.0005952060674559022,0.024344569913827732,5.2434318220662135e-08,0.0,2136,
CH,Cynoscion nebulosus_A,2012.0,1.8196254650447097,27.000000453121217,0.0008471254492759356,0.012569832613184924,9.793532029789277e-08,0.0,2148,
CH,Cynoscion nebulosus_A,2013.0,3.576478128402701,33.00000050032064,0.0016650270616399912,0.015363128724544059,9.383000154628007e-09,0.0,2148,
CH,Cynoscion nebulosus_A,2014.0,1.023326578058882,49.000001017803,0.0004764090214426825,0.022811918537152236,3.299413720014855e-08,0.0,2148,
CH,Cynoscion nebulosus_A,2015.0,1.998694378232195,37.000001125657946,0.0009304908650987873,0.017225326408593086,1.925466097674189e-08,0.0,2148,
CH,Cynoscion nebulosus_A,2016.0,5.16116439122908,25.000000386000337,0.002337483872839257,0.011322463942934935,9.120521671235338e-09,0.0,2208,
CH,Cynoscion nebulosus_A,2017.0,10.45844572375439,39.00000063307468,0.004736614911120648,0.017663043764979472,6.2786891241728435e-09,0.0,2208,
CH,Cynoscion nebulosus_A,2018.0,2.5918317063555776,35.99999998208075,0.0011738368235306058,0.016304347817971354,9.54494761007396e-10,0.0,2208,
