n,prevalence,true_mean,pred_mean,bias,pearson_corr,spearman_corr,r2,rmse,mae,f1_at_0.5,precision_at_0.5,recall_at_0.5,f1_best,f1_best_thr,roc_auc,pr_auc,year,species,run
4608,0.7803819444444444,0.10640051960035167,0.0584308403250372,-0.04796967927531447,0.6378229965799951,0.7204213480126532,0.3689887859589006,0.48369009550357184,0.08556163116252767,0.06926174496644295,1.0,0.03587319243604004,0.8758105958644317,0.0,0.7745123039653194,0.9264022315290086,2017,Callinectes sapidus_R,G
4608,0.5924479166666666,0.13937578126379313,0.09086096125752482,-0.048514820006268305,0.6779540494216046,0.8201590457633244,0.4067144649685569,0.6396382028287506,0.11294691478638559,0.15290933694181327,1.0,0.08278388278388278,0.8291617004370282,1.8710118638409767e-05,0.8883505560821856,0.9291118584859694,2017,Centropomus undecimalis_A,G
4608,0.3860677083333333,0.0030746434968268663,0.0007016941577003915,-0.002372949339126475,0.5403044124069012,0.40865807476869487,0.17322822093474655,0.03020010190592529,0.0028722761555220635,0.0,0.0,0.0,0.5882929218711731,1.058324450298187e-08,0.6976166902221848,0.6381281093784914,2017,Centropomus undecimalis_SA,G
4608,0.4880642361111111,0.004124769541876055,0.0010042371158380818,-0.0031205324260379728,0.6688949119403805,0.4596641110889028,0.2658746988930222,0.0313415094516084,0.003579771350193567,0.0,0.0,0.0,0.6570324315241136,0.0,0.6935009125623353,0.7044889721892176,2017,Cynoscion nebulosus_A,G
4608,0.5946180555555556,0.048735620295339704,0.035365559171599045,-0.01337006112374066,0.7058257933312643,0.7837619120026347,0.4594176219532716,0.2243026615553317,0.035794975818685716,0.05190188410949165,1.0,0.02664233576642336,0.8001586042823157,7.460786582669243e-05,0.8527986722205725,0.9050371089902491,2017,Cynoscion nebulosus_R,G
4608,0.3478732638888889,0.005809553082739422,0.0024804040234393606,-0.003329149059300062,0.6220833661390992,0.40444286422374626,0.32010814994524905,0.05430334356171306,0.004779416023046418,0.0024922118380062306,1.0,0.0012476606363069245,0.5377483443708609,0.0,0.6744699777766938,0.6008646168515224,2017,Lutjanus griseus_R,G
4608,0.4125434027777778,0.04608594104940106,0.03145306146489666,-0.014632879584504398,0.7062415692962524,0.6046942530155778,0.44428440994498875,0.29798604306639226,0.03702298125978728,0.08656265727226975,1.0,0.04523934771173067,0.6750670241286864,2.0018715719958762e-08,0.7928029441079268,0.7830352326676394,2017,Lutjanus griseus_SA,G
4608,0.2977430555555556,0.0004923398554228869,4.8372710415282466e-05,-0.0004439671450076044,0.1535568342532101,0.26152836935082807,0.014509684067271711,0.010065911357334468,0.00047210170486220945,0.0,0.0,0.0,0.26047045324153756,0.0,0.5618497443123461,0.3786871412872722,2017,Mycteroperca microlepis_SA,G
4608,0.3253038194444444,0.02122199634282854,0.012827647378524844,-0.008394348964303695,0.5332201210416433,0.31414266402693974,0.26736799130785993,0.3044729463797378,0.019541064762589776,0.041802743305029394,1.0,0.02134756504336224,0.5009200572480066,0.0,0.6411655159406152,0.527774342299409,2017,Sciaenops ocellatus_R,G
4608,0.6623263888888888,0.027448511698878825,0.019402730583714937,-0.008045781115163887,0.7270664383260987,0.7086496153791525,0.5222739933868219,0.09784446152862326,0.022043105065447596,0.023316062176165803,1.0,0.011795543905635648,0.8003711558854719,0.0,0.8033953882489295,0.8924950765496407,2017,Sciaenops ocellatus_SA,G
7032,0.5991183162684869,0.23645332997043558,0.1402524880154772,-0.09620084195495837,0.7451960054523572,0.6754335380036554,0.49969812398636027,0.40066756992814595,0.1502220835292113,0.2593279736136879,0.9858934169278997,0.1492997863755044,0.7039296354092779,0.0,0.7510822891728476,0.810360078508102,2010,Archosargus probatocephalus_A,A
7032,0.30474971558589303,0.023839993479549598,0.028188484801390003,0.0043484913218404045,0.9209423609553465,0.3454460716139963,0.7992975844082912,0.060880734868499514,0.009916987243500092,0.11491228070175438,0.9562043795620438,0.06112925804946337,0.30994989262705797,0.0,0.5818399452445312,0.42936098832701974,2010,Archosargus probatocephalus_R,A
7032,0.6467576791808873,0.2768779492046244,0.2950228778873053,0.018144928682680916,0.7834489609151689,0.5966383885852983,0.5754186476222408,0.4514016362192433,0.20295725262211262,0.3772984441301273,0.9629963898916968,0.23460861917326298,0.7290776867136096,0.0,0.7157748021816318,0.8268256466283668,2010,Callinectes sapidus_R,A
7032,0.491325369738339,0.1831026307782164,0.23983806210248257,0.05673543132426617,0.5556596559145397,0.5837612269447748,0.2726526321297894,0.4033251912242705,0.19788254111069778,0.42468480424684807,0.900562851782364,0.2778581765557164,0.7077865266841645,0.0,0.7788035960572997,0.7844473578684397,2010,Centropomus undecimalis_A,A
7032,0.2935153583617747,0.01026293285817456,0.0066618205448727135,-0.0036011123133018463,0.6280567988102496,0.20591553154264744,0.39194686120280886,0.06225193070222964,0.009263081015614547,0.020095693779904306,0.8076923076923077,0.010174418604651164,0.13622559652928418,0.0,0.5297652066247238,0.3291887436587566,2010,Centropomus undecimalis_SA,A
7032,0.511518771331058,0.10225528755260986,0.0,-0.10225528755260986,,,-0.12279375065114562,0.30920580256552804,0.10225528755260986,0.0,0.0,0.0,0.0,0.5,0.5,0.511518771331058,2010,Cynoscion nebulosus_A,A
7032,0.5526166097838453,0.2272854856012732,0.23762186343402672,0.010336377832753513,0.8021852300532366,0.675523948050273,0.6398754945505878,0.3320731177193178,0.14794416923645146,0.4143088116410671,0.9651600753295668,0.2637673700463201,0.7404103479036575,0.0,0.7763413188131291,0.8225253290009874,2010,Cynoscion nebulosus_R,A
7032,0.33418657565415244,0.03494441233602062,0.0,-0.03494441233602062,,,-0.05164159329695717,0.15769277727043376,0.03494441233602062,0.0,0.0,0.0,0.0,0.5,0.5,0.33418657565415244,2010,Lutjanus griseus_R,A
7032,0.38054607508532423,0.07229298173396044,0.09793122848387803,0.02563824674991759,0.7711073256928372,0.5192093597828875,0.48840888614116007,0.18754112554524946,0.0645782686399485,0.25316455696202533,0.9629629629629629,0.14573991031390135,0.5737808739708676,0.0,0.6948352083136021,0.6289736683244538,2010,Lutjanus griseus_SA,A
7032,0.2939419795221843,0.02192169664944181,0.030706482047310264,0.008784785397868453,0.7656155986865929,0.32496737369226836,0.4440162607403876,0.10980896964702522,0.01960674221485266,0.12821670428893905,0.9594594594594594,0.0686985970004838,0.30352504638218925,0.0,0.5792312028417598,0.4090651909517229,2010,Mycteroperca microlepis_SA,A
7032,0.3873720136518771,0.0820568385449348,0.06706690148899283,-0.014989937055941968,0.18023531941529014,0.11756815064231729,0.025551416076243005,0.33904385158486794,0.11893062755443642,0.0,0.0,0.0,0.5486398258977149,0.0,0.5255368729693212,0.4124022595058748,2010,Sciaenops ocellatus_R,A
7032,0.6305460750853242,0.16783003926822448,0.11386071496757985,-0.05396932430064463,0.7539126925327391,0.579551040412882,0.545746684493227,0.2429349165178973,0.11150815573580945,0.1847848256169692,0.9658848614072495,0.10216508795669824,0.6468073369190457,0.0,0.6944455729625129,0.7861613876717437,2010,Sciaenops ocellatus_SA,A
7032,0.5907281001137656,0.2074183971508997,0.15495427341215898,-0.05246412373874074,0.7459666434963212,0.6709912405895435,0.5034197584447595,0.3174659861932276,0.13199443427706603,0.25753768844221103,0.9887459807073955,0.1480500722195474,0.7063323416914578,0.0,0.7494289519918172,0.8042823270187466,2011,Archosargus probatocephalus_A,A
7032,0.28782707622298065,0.008073143486991131,0.021675008520752822,0.01360186503376169,0.5374993128526624,0.22561893247175685,-2.3606118622573082,0.1028341332803643,0.01823064868237251,0.0785413744740533,0.7304347826086957,0.041501976284584984,0.27322805728975397,0.0,0.5608477029637955,0.3570686193332871,2011,Archosargus probatocephalus_R,A
7032,0.6713594994311718,0.35674534325632595,0.271760468770685,-0.08498487448564096,0.7580677408324987,0.6339683655418297,0.5413163488416225,0.5474323393659102,0.22268267123277577,0.3312214009151707,0.9791883454734651,0.19932217750476594,0.7864552750048933,0.0,0.734287752477468,0.860034918466225,2011,Callinectes sapidus_R,A
7032,0.49217861205915814,0.14502122986300522,0.15720742114193081,0.01218619127892559,0.6999092775522637,0.6097454073326708,0.474140391733457,0.29168747990006294,0.11853432023885163,0.3163216177178623,0.948051948051948,0.18982952903785033,0.7037564029595902,0.0,0.7618710257944042,0.7688781489700298,2011,Centropomus undecimalis_A,A
7032,0.29692832764505117,0.014632746274554338,0.0,-0.014632746274554338,,,-0.02079399554749717,0.1025240897806023,0.014632746274554338,0.0,0.0,0.0,0.0,0.5,0.5,0.29692832764505117,2011,Centropomus undecimalis_SA,A
7032,0.48862343572241185,0.09095978027258834,0.07527866691843656,-0.015681113354151788,0.6705509799926466,0.49478286892671075,0.4264697515780097,0.19667488106022615,0.07050798739015393,0.13513513513513514,0.946969696969697,0.07275902211874273,0.6091635414968205,0.0,0.6817578644490515,0.68162723162076,2011,Cynoscion nebulosus_A,A
7032,0.5665529010238908,0.22950782399758604,0.2548734607186986,0.025365636721112556,0.7488924924296159,0.6757659109673767,0.5492395592909535,0.3970228285418241,0.16423996339226155,0.40869565217391307,0.9609665427509294,0.2595381526104418,0.7504952802703647,0.0,0.782995087304599,0.8374732122637393,2011,Cynoscion nebulosus_R,A
7032,0.32380546075085326,0.031630635878170124,0.034315719446387234,0.00268508356821711,0.8531694108162948,0.4309618239614873,0.7072819996911024,0.08407272200180825,0.020185794890369285,0.12746710526315788,1.0,0.06807202459376373,0.409261576971214,0.0,0.6205357188212764,0.4943265705144591,2011,Lutjanus griseus_R,A
7032,0.36945392491467577,0.05563246038084358,0.04962769181352568,-0.006004768567317902,0.7933333416774719,0.5149058109683159,0.6241345362637609,0.14841578095629834,0.036210288243478946,0.13686850591185956,0.9896373056994818,0.073518090839107,0.508605188800411,0.0,0.6636977092472159,0.5812570943169276,2011,Lutjanus griseus_SA,A
7032,0.28924914675767915,0.014926591548606425,0.019589706948094972,0.004663115399488547,0.8810488405058556,0.3266062310604043,0.7044414714494038,0.05682501953039376,0.009720335556867892,0.0846262341325811,0.967741935483871,0.04424778761061947,0.26195259140216953,0.0,0.568354283699714,0.3877262828564703,2011,Mycteroperca microlepis_SA,A
7032,0.39448236632536976,0.10483670288513121,0.08171887369226104,-0.02311782919287017,0.34620735626138766,0.25256378403925633,0.05961381488345752,0.44486689484052955,0.14261356884819698,0.0,0.0,0.0,0.5642849444983296,0.0,0.5944582283384972,0.5141851444707148,2011,Sciaenops ocellatus_R,A
7032,0.5988339021615472,0.16571900698678793,0.1454099359859834,-0.020309071000804535,0.7668307443011702,0.5892452275925132,0.5760869877699083,0.23500318728932884,0.11136038562081864,0.20717469751645087,0.976,0.11588696271669437,0.729925275767999,0.0,0.7361865848050264,0.8132452173718304,2011,Sciaenops ocellatus_SA,A
7044,0.6103066439522998,0.21509377546970787,0.14636797124834852,-0.06872580422135935,0.80203448926137,0.6679674621543843,0.6119820253754429,0.28450937464297055,0.13165102342012489,0.2210287130758108,0.9870848708487084,0.12444754594091649,0.7608721553675682,0.0,0.7659173925736108,0.8354368630443425,2012,Archosargus probatocephalus_A,A
7044,0.2988358886996025,0.009726463283187046,0.002479198698708636,-0.00724726458447841,0.546278724929101,0.2051619232803161,0.25616205361475863,0.05722817623343637,0.008645051888141738,0.0018984337921214998,1.0,0.0009501187648456057,0.10600706713780919,0.0,0.5245684765060099,0.3275616960567539,2012,Archosargus probatocephalus_R,A
7044,0.6814310051107325,0.36470523102906455,0.5672354474439237,0.2025302164148592,0.8222147599644705,0.7146029561573917,0.5489350709519287,0.5647890722163356,0.3015940658954678,0.5665060592787268,0.9468033186920449,0.4041666666666667,0.8113225058004641,0.1,0.7704743668300653,0.8901107274088801,2012,Callinectes sapidus_R,A
7044,0.5117830777967064,0.1563065937551339,0.06157760204358196,-0.09472899171155194,0.6712878763812435,0.6098215445774808,0.3337826679353645,0.34811633410156206,0.12171029793218889,0.1064778389719381,0.9759615384615384,0.05631067961165048,0.6558485463150777,0.0,0.7260184737443027,0.7317029894738969,2012,Centropomus undecimalis_A,A
7044,0.30706984667802384,0.018133831353524154,0.013970611426984391,-0.004163219926539763,0.7958466917582983,0.27328416068979006,0.6190628703767038,0.07538475920106316,0.011289442655950395,0.05045045045045045,0.9824561403508771,0.025889967637540454,0.2395871728713601,0.0,0.5547281897226104,0.3984098928776677,2012,Centropomus undecimalis_SA,A
7044,0.5107893242475866,0.0961136611729767,0.09329298478663842,-0.002820676386338289,0.5541701558084453,0.4418971543211774,0.2863239275614522,0.22565537353409024,0.10070489340417102,0.033278777959629025,0.8970588235294118,0.0169538632573652,0.6739285350707523,0.0,0.6904135898675894,0.7124248178951049,2012,Cynoscion nebulosus_A,A
7044,0.5718341851220897,0.22902977409204764,0.18315397558106628,-0.045875798510981364,0.7569954788204777,0.6903257584439323,0.5621169153901968,0.3532834266127225,0.13688378067261223,0.3013008812421318,0.9728997289972899,0.17825223435948362,0.7375,0.0,0.7674362190133257,0.8188793805246066,2012,Cynoscion nebulosus_R,A
7044,0.33319136854060194,0.050298908596414026,0.025481827472304066,-0.02481708112410996,0.7026239966753649,0.4032867731097191,0.4551715178734873,0.1808731097378223,0.03696932069733898,0.08401305057096248,0.9809523809523809,0.04388581167447806,0.37673830594184576,0.0,0.606761298380177,0.4796826554112978,2012,Lutjanus griseus_R,A
7044,0.37720045428733673,0.05592555685234022,0.02972677574378117,-0.02619878110855905,0.6297291166399395,0.4443795651822733,0.3768849749607742,0.17481839843919555,0.045445843871148646,0.07664497469269703,0.9724770642201835,0.03989461799021453,0.38565279770444766,0.0,0.6105755285636669,0.512661040150824,2012,Lutjanus griseus_SA,A
7044,0.29230550823395796,0.009345842941758116,0.0077968778707190696,-0.0015489650710390464,0.7084972196925141,0.289784658866738,0.43704189833310125,0.04873490115564523,0.00733268718169493,0.026794258373205742,0.9032258064516129,0.013598834385624089,0.1616871704745167,0.0,0.5414093665162559,0.344564691784173,2012,Mycteroperca microlepis_SA,A
7044,0.4112720045428734,0.10289509815466898,0.09808218345507601,-0.004812914699592968,0.34517383161227533,0.270794448793159,0.09902133888082687,0.4040237348709028,0.14441918285406688,0.02037351443123939,0.625,0.010355540214014497,0.5885524678556615,0.0,0.6118239360059078,0.5043918625780169,2012,Sciaenops ocellatus_R,A
7044,0.6233674048835889,0.16617098591731036,0.15888896824495313,-0.007282017672357227,0.7515323180804309,0.6099583582764656,0.47579191482259164,0.2362997311015405,0.11242323335682447,0.2375249500998004,0.9612277867528272,0.13550444090184469,0.7618621307072516,0.0,0.7361408899040742,0.8192122494104292,2012,Sciaenops ocellatus_SA,A
7044,0.6652470187393527,0.22693702011243114,0.21613801424496998,-0.010799005867461159,0.6385691009721404,0.6937182379048118,0.2564727193218723,0.35879806088668703,0.16046617430754775,0.3030084669428932,0.9722543352601156,0.17947076397780623,0.81741660604801,0.0,0.8095119926643419,0.891142932901148,2013,Archosargus probatocephalus_A,A
7044,0.3151618398637138,0.015424304835671246,0.004729523756424715,-0.01069478107924653,0.7370348745900577,0.31295940534481664,0.38655952966435536,0.08032430664615436,0.011904018763604213,0.0044943820224719105,1.0,0.0022522522522522522,0.15663643858202803,0.0,0.5410968804625521,0.36582554776042187,2013,Archosargus probatocephalus_R,A
7044,0.6854060193072118,0.3499453485965836,0.3680834224691516,0.018138073872567995,0.7839920898328818,0.6748602611402073,0.6136135096082664,0.5085852975996968,0.21489560789395476,0.4389539547569389,0.9736654804270463,0.28334714167357083,0.8027334851936219,0.0,0.7418566933561446,0.8753118814684964,2013,Callinectes sapidus_R,A
7044,0.5636002271436684,0.23809993859798775,0.1647320956354607,-0.07336784296252705,0.7682230174932938,0.6774080713420036,0.5451466992175331,0.40873808446780696,0.15095920862888698,0.26608505997818976,0.991869918699187,0.15365239294710328,0.7627238454288408,0.0,0.8050130779152033,0.8557937319141362,2013,Centropomus undecimalis_A,A
7044,0.32396365701306074,0.0205682751558416,0.016372378462158242,-0.004195896693683358,0.6798442747410163,0.311150630177667,0.45679964907029724,0.12674261250591692,0.014321982564513025,0.05368555602897316,0.9692307692307692,0.027607361963190184,0.21891288160833955,0.0,0.553938369085379,0.4034323841262536,2013,Centropomus undecimalis_SA,A
7044,0.522572402044293,0.0800269070175632,0.08220773472541043,0.0021808277078472355,0.6587633096692362,0.5028932320279124,0.39285647271374413,0.16523608654031974,0.06630362113233522,0.1051301491028557,0.7536231884057971,0.05650638413474599,0.6832776778833805,0.0,0.7059138621444369,0.7073452879777015,2013,Cynoscion nebulosus_A,A
7044,0.5780806360022714,0.22315037085845055,0.22626186694895736,0.0031114960905068156,0.7661589909710311,0.7153958796836807,0.5791210047026611,0.3360738410029269,0.14211966855196348,0.37729879375123593,0.9685279187817258,0.2342829076620825,0.764371733696887,0.0,0.7990696401515652,0.8556037892343651,2013,Cynoscion nebulosus_R,A
7044,0.34497444633730834,0.045908217845502676,0.03534913879688586,-0.010559079048616818,0.7974287711607755,0.4539056801343254,0.6322339360493296,0.14231901769408983,0.02862384283636776,0.12226066897347174,0.9298245614035088,0.0654320987654321,0.3447143795141169,0.00029996806994618064,0.5990182857326334,0.47148462022424475,2013,Lutjanus griseus_R,A
7044,0.41624077228847245,0.10535239243524938,0.03674302758602797,-0.06860936484922142,0.7437327542946488,0.5254689257496503,0.40739917160368555,0.33077180608337686,0.07680407820252912,0.08803390935767852,1.0,0.04604365620736699,0.4373251970505975,0.0,0.6323483060924403,0.5748287547965849,2013,Lutjanus griseus_SA,A
7044,0.30706984667802384,0.00843000292843044,0.005924964194139392,-0.002505038734291049,0.4748653600772502,0.21084877643452998,0.20045756156718952,0.06339908346546876,0.008869333452994368,0.012849931161083065,0.875,0.006472491909385114,0.1557276803913575,0.0,0.5342503407260153,0.34744036276866475,2013,Mycteroperca microlepis_SA,A
7044,0.4179443498012493,0.1388033130991795,0.08628120234271902,-0.05252211075646049,0.35669700269201465,0.21122747609530126,0.06429621925161,0.6072318735476813,0.17152872524799836,0.01680672268907563,0.8064516129032258,0.008491847826086956,0.5808539513519156,0.0,0.5688495824496289,0.4931356763204612,2013,Sciaenops ocellatus_R,A
7044,0.6709256104486088,0.19139093823126915,0.23808372107476908,0.046692782843499925,0.7466583456619038,0.6406199534483915,0.5403392204606807,0.24892664962533564,0.146547544400916,0.29673484033010405,0.9752358490566038,0.17498942022852307,0.8040522989003377,0.0,0.7617316338270803,0.875269726601218,2013,Sciaenops ocellatus_SA,A
7044,0.6932140829074389,0.2595841990553358,0.24643587989965554,-0.013148319155680266,0.7736979844728207,0.7128828495608892,0.5874219277464992,0.30210532771045534,0.15133560086615463,0.32981260647359456,0.9807497467071935,0.198238787630555,0.8281423804226918,0.0,0.8032913252003404,0.9032518597617497,2014,Archosargus probatocephalus_A,A
7044,0.3354628052243044,0.024958952685066132,0.012157267398001138,-0.012801685287064993,0.796904032337958,0.34962665925017833,0.5724865191974626,0.09602149457108843,0.01665731076373112,0.04468349193214729,1.0,0.022852306390181973,0.23619186046511628,0.0,0.5625640357563276,0.4217762941593086,2014,Archosargus probatocephalus_R,A
7044,0.7122373651334469,0.30405846170954587,0.26797622085442785,-0.03608224085511802,0.7450679358166948,0.6480802303991556,0.551916747123508,0.45332307318471754,0.19826954957411125,0.3529603653563856,0.9712746858168761,0.21566673310743473,0.7737285554766014,0.0,0.7274276832228734,0.8733817735658607,2014,Callinectes sapidus_R,A
7044,0.5898637137989778,0.3076936539961997,0.18438140996787347,-0.12331224402832622,0.808620481823208,0.7255687414431566,0.5814763175086708,0.5106776832859461,0.18110373105132077,0.3098477157360406,0.990909090909091,0.18363417569193743,0.7442307692307693,0.0,0.7843901866034866,0.8364647647772363,2014,Centropomus undecimalis_A,A
7044,0.3468199886428166,0.02319265925473536,0.014922725390840651,-0.008269933863894708,0.7267874115629613,0.28365430818288356,0.427067698455901,0.16105865828906432,0.01676903388481841,0.04472843450479233,0.9180327868852459,0.022922636103151862,0.22480355312606765,0.0,0.5517199227810289,0.4173030622613896,2014,Centropomus undecimalis_SA,A
7044,0.5393242475865985,0.07565141516517701,0.07212960053123113,-0.00352181463394588,0.6096338788490062,0.45137728126443877,0.33917724283624195,0.15465657261171703,0.06465414112603719,0.0791530123519032,0.9345238095238095,0.0413266649118189,0.6549875800758269,0.0,0.6691052831598292,0.712066254539887,2014,Cynoscion nebulosus_A,A
7044,0.5843270868824532,0.22484393857156967,0.22003521253658798,-0.004808726034981697,0.8383094345360111,0.7056422644462637,0.7001971129822789,0.29097733759119065,0.1272705661746251,0.36669303797468356,0.9861702127659574,0.22521865889212828,0.7597433460076045,0.0,0.7848421643247462,0.8468884515771589,2014,Cynoscion nebulosus_R,A
7044,0.37279954571266327,0.05749771906008008,0.03934622532623523,-0.01815149373384485,0.8557576469875144,0.44894899155311874,0.697418917337308,0.15854505981204875,0.03109226748806534,0.1375886524822695,1.0,0.07387661843107388,0.39863130881094955,0.0,0.6156517321474809,0.5243569964135277,2014,Lutjanus griseus_R,A
7044,0.44775695627484385,0.13486783540167896,0.09435660841053747,-0.040511226991141486,0.8541919186578565,0.6094194083559316,0.7205567705413752,0.2587306895805813,0.06929224196582036,0.20754182024383327,0.9812332439678284,0.1160431198478123,0.5482608695652174,0.0,0.6813075736853517,0.6524329583195242,2014,Lutjanus griseus_SA,A
7044,0.32566723452583757,0.00959484295201311,0.009474816113813333,-0.00012002683819977746,0.8791452704963907,0.20314582535300327,0.6935878875272423,0.0485833638485476,0.006704771209040127,0.028338342636324603,0.9428571428571428,0.014385353095030515,0.14751552795031056,0.0,0.5320814022851373,0.3700715044999995,2014,Mycteroperca microlepis_SA,A
7044,0.44335604770017034,0.19568339327895837,0.13444673490382772,-0.06123665837513065,0.688819602984744,0.4679583757113345,0.3862130356316259,0.698743129251813,0.16063705902659653,0.24011142061281338,0.9229122055674518,0.13800832532821006,0.634091860952115,0.0,0.6967126035388483,0.670942321684963,2014,Sciaenops ocellatus_R,A
7044,0.696053378762067,0.20674678772638225,0.2108031160631571,0.004056328336774856,0.7068847596280452,0.6749760264890788,0.47940935512125005,0.265586388666741,0.13644453293670347,0.2683312818709337,0.9732142857142857,0.15561900877014073,0.828957100591716,0.0,0.7815833617770931,0.8905218769327308,2014,Sciaenops ocellatus_SA,A
7044,0.6817149346961954,0.2870876244280298,0.30169347142864783,0.01460584700061801,0.8010492984080275,0.7346490610857584,0.6391299679605615,0.32332207956686887,0.1709421622190645,0.4258505616148462,0.9753914988814317,0.2723865056226572,0.8425241614553723,0.0,0.8263644422614574,0.9087736937136399,2015,Archosargus probatocephalus_A,A
7044,0.31899488926746167,0.01989565973706247,0.01669774305625901,-0.0031979166808034608,0.8814877225844518,0.3796573862800287,0.7692429457151787,0.05427028589062579,0.00971081592129998,0.06706792777300086,0.9873417721518988,0.03471295060080107,0.25018953752843065,0.0,0.5676709380835208,0.41268891747950875,2015,Archosargus probatocephalus_R,A
7044,0.7464508801817149,0.3149612477729157,0.1474026734087177,-0.16755857436419797,0.7989750294607108,0.6296980994969719,0.5322176526830417,0.4416956242168733,0.20298021606603303,0.22649140546006066,0.9940828402366864,0.12780524914416128,0.5690288713910762,0.0,0.6647758420273145,0.8416507448251654,2015,Callinectes sapidus_R,A
7044,0.5792163543441227,0.36725321804412897,0.39665617294116584,0.02940295489703687,0.7788095378453768,0.7741128270954017,0.6022138604531868,0.5858668110947381,0.2417719547408661,0.5616295264623955,0.9693509615384616,0.39534313725490194,0.8147666709996101,0.1,0.8663384221772381,0.903567062621109,2015,Centropomus undecimalis_A,A
7044,0.33262350936967633,0.01967270120738459,0.020372760793711583,0.0007000595863269933,0.828483508796198,0.28352302871712715,0.663038492493544,0.09957184638778135,0.013625143285334249,0.060355518809425385,0.9605263157894737,0.031156636790439608,0.22032085561497325,0.0,0.550832030271526,0.4049928347882442,2015,Centropomus undecimalis_SA,A
7044,0.5122089721749006,0.06454252515761415,0.08194055280156581,0.017398027643951666,0.6803270999491686,0.4433877264684308,0.42878073778801795,0.13169316928094832,0.06370196884415963,0.08019118428040362,0.9556962025316456,0.04185144124168515,0.672939494997618,0.0,0.6757509102137536,0.6971125848942223,2015,Cynoscion nebulosus_A,A
7044,0.5746734809767178,0.23767976171874672,0.1263706580596698,-0.11130910365907692,0.7669524974112243,0.696365146983136,0.5043422158367374,0.3976614903134419,0.14946392245652768,0.2423060251408756,0.9876325088339223,0.13809288537549408,0.6870982209597847,0.0,0.7462210813363799,0.795214689213553,2015,Cynoscion nebulosus_R,A
7044,0.36059057353776264,0.03417541715283805,0.050652599882283426,0.01647718272944538,0.7723054049084135,0.45065446570488776,0.12176535995010795,0.18656924488999807,0.0348810548106795,0.13750454710803928,0.9043062200956937,0.07440944881889763,0.3786231884057971,0.0,0.6089854075467476,0.4951792133041557,2015,Lutjanus griseus_R,A
7044,0.4392390687109597,0.16397381104754416,0.18273121307683246,0.0187574020292883,0.8326438017744593,0.6104672628010237,0.6854886915741343,0.3382545586957395,0.10121630123948977,0.3421545041432772,0.9891808346213292,0.2068519715578539,0.6573071718538566,0.0,0.7465970477772413,0.7378456546521461,2015,Lutjanus griseus_SA,A
7044,0.3029528676888132,0.007971613804815841,0.009730548729778427,0.0017589349249625859,0.8995706915885086,0.17305390893292297,0.772063980598296,0.03943035723911043,0.006265348497562085,0.02857142857142857,0.8611111111111112,0.014526710402999063,0.16540151817818619,0.0,0.5321906787021113,0.3397692639228798,2015,Mycteroperca microlepis_SA,A
7044,0.44789892106757523,0.27368898501856065,0.17135451689876716,-0.10233446811979349,0.8170107150899957,0.5144943011941576,0.49032368662852255,0.9636568720220521,0.18339086765988352,0.30125971589386225,0.9756944444444444,0.17812995245641838,0.6089764288020665,0.0,0.6953520413340238,0.6926533611991861,2015,Sciaenops ocellatus_R,A
7044,0.6998864281658149,0.2137444772880872,0.17138125492035786,-0.04236322236772935,0.7667322038884851,0.6918206510064433,0.5744481361502298,0.2553054765755239,0.12259632672720236,0.229695885509839,0.9727272727272728,0.13022312373225153,0.8002860353457963,0.0,0.7649088180602224,0.8808194442342685,2015,Sciaenops ocellatus_SA,A
7152,0.6617729306487695,0.281064345109028,0.3343243832028512,0.05326003809382318,0.762431843456556,0.7373953274409438,0.532429258309039,0.3942672692188576,0.18610494267928718,0.4701552248359738,0.9689973614775725,0.3103739699978872,0.8229010494752623,0.0,0.8232590135474959,0.902411051830291,2016,Archosargus probatocephalus_A,A
7152,0.3295581655480984,0.023148094716793646,0.028307364254682076,0.005159269537888429,0.7758853437043021,0.2793844244188815,0.5620795092153009,0.08870052686282483,0.019023243502193893,0.10678442392613409,0.9925373134328358,0.05642766228256258,0.3209509658246657,0.0,0.5725254306498557,0.451472079374162,2016,Archosargus probatocephalus_R,A
7152,0.7515380313199105,0.33125845730214687,0.28209839129584313,-0.04916006600630374,0.8002475555540245,0.6709304289262694,0.6344274405315303,0.44046851767075473,0.19398243358151793,0.36616734755636254,0.9805510534846029,0.22511627906976744,0.767993484678815,0.0,0.724548926201725,0.8870102425581614,2016,Callinectes sapidus_R,A
7152,0.591582774049217,0.3928380032820361,0.46407912764965725,0.07124112436762114,0.7400708598639336,0.7921070226420484,0.5203802882318286,0.7296049390540091,0.26720029139476936,0.6037859007832899,0.9752240379546653,0.4372488773339636,0.8157181571815718,0.1,0.8572867112542358,0.9040686418648383,2016,Centropomus undecimalis_A,A
7152,0.3661912751677852,0.02868168466539816,0.021126970358163695,-0.007554714307234464,0.6291836549912684,0.2505624300406067,0.23812611458902266,0.11911775566532111,0.02470574675112996,0.05485544848035582,0.9367088607594937,0.028255059182894234,0.27986151182919794,0.0,0.5560282673571022,0.44648331103010314,2016,Centropomus undecimalis_SA,A
